Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v18/checkpoints/ckpt_800000.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v19\logs\pp_v19_1
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.023504931 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.34        |
|    n_updates            | 22550       |
|    policy_gradient_loss | -8.01e-05   |
|    std                  | 0.52        |
|    value_loss           | 2.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 247         |
|    ep_rew_mean          | -69.8       |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 89          |
|    time_elapsed         | 782         |
|    total_timesteps      | 729088      |
| train/                  |             |
|    approx_kl            | 0.026419956 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.985       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.275       |
|    n_updates            | 22560       |
|    policy_gradient_loss | -0.00402    |
|    std                  | 0.521       |
|    value_loss           | 2.66        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 230         |
|    ep_rew_mean          | -63         |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 90          |
|    time_elapsed         | 790         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.028526492 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.45        |
|    n_updates            | 22570       |
|    policy_gradient_loss | -0.00333    |
|    std                  | 0.524       |
|    value_loss           | 3.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 201         |
|    ep_rew_mean          | -64.2       |
| time/                   |             |
|    fps                  | 933         |
|    iterations           | 91          |
|    time_elapsed         | 798         |
|    total_timesteps      | 745472      |
| train/                  |             |
|    approx_kl            | 0.015287107 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.24        |
|    n_updates            | 22580       |
|    policy_gradient_loss | -0.00101    |
|    std                  | 0.524       |
|    value_loss           | 4.43        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | -56.7       |
| time/                   |             |
|    fps                  | 933         |
|    iterations           | 92          |
|    time_elapsed         | 807         |
|    total_timesteps      | 753664      |
| train/                  |             |
|    approx_kl            | 0.019859692 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.596       |
|    n_updates            | 22590       |
|    policy_gradient_loss | -0.000296   |
|    std                  | 0.528       |
|    value_loss           | 3.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | -40.7       |
| time/                   |             |
|    fps                  | 934         |
|    iterations           | 93          |
|    time_elapsed         | 815         |
|    total_timesteps      | 761856      |
| train/                  |             |
|    approx_kl            | 0.025675192 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.232       |
|    n_updates            | 22600       |
|    policy_gradient_loss | 6.63e-05    |
|    std                  | 0.527       |
|    value_loss           | 1.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | -30.8       |
| time/                   |             |
|    fps                  | 934         |
|    iterations           | 94          |
|    time_elapsed         | 823         |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.027212093 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 0.994       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.263       |
|    n_updates            | 22610       |
|    policy_gradient_loss | -0.00424    |
|    std                  | 0.52        |
|    value_loss           | 1.49        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -22.8       |
| time/                   |             |
|    fps                  | 935         |
|    iterations           | 95          |
|    time_elapsed         | 832         |
|    total_timesteps      | 778240      |
| train/                  |             |
|    approx_kl            | 0.020767724 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.221       |
|    n_updates            | 22620       |
|    policy_gradient_loss | -0.0023     |
|    std                  | 0.517       |
|    value_loss           | 4.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -36.7       |
| time/                   |             |
|    fps                  | 935         |
|    iterations           | 96          |
|    time_elapsed         | 840         |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.016412338 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.518       |
|    n_updates            | 22630       |
|    policy_gradient_loss | -0.00651    |
|    std                  | 0.52        |
|    value_loss           | 4.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 184         |
|    ep_rew_mean          | -44         |
| time/                   |             |
|    fps                  | 936         |
|    iterations           | 97          |
|    time_elapsed         | 848         |
|    total_timesteps      | 794624      |
| train/                  |             |
|    approx_kl            | 0.017373286 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.341       |
|    n_updates            | 22640       |
|    policy_gradient_loss | 0.00271     |
|    std                  | 0.525       |
|    value_loss           | 1.95        |
-----------------------------------------
[PeriodicArtifactCallback] step 800000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v19\analysis_800000.md (stalled=False)
[PeriodicArtifactCallback] step 800000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 800000: success_rate=0.00 pick_success_rate=0.20 mean_reward=-240.62 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v19\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | -31.5       |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 98          |
|    time_elapsed         | 876         |
|    total_timesteps      | 802816      |
| train/                  |             |
|    approx_kl            | 0.016259473 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.737       |
|    n_updates            | 22650       |
|    policy_gradient_loss | 0.0017      |
|    std                  | 0.527       |
|    value_loss           | 1.96        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | -33.4       |
| time/                   |             |
|    fps                  | 916         |
|    iterations           | 99          |
|    time_elapsed         | 885         |
|    total_timesteps      | 811008      |
| train/                  |             |
|    approx_kl            | 0.022946857 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.367       |
|    n_updates            | 22660       |
|    policy_gradient_loss | -0.00537    |
|    std                  | 0.527       |
|    value_loss           | 1.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | -41.6       |
| time/                   |             |
|    fps                  | 916         |
|    iterations           | 100         |
|    time_elapsed         | 893         |
|    total_timesteps      | 819200      |
| train/                  |             |
|    approx_kl            | 0.011172531 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.67       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.03        |
|    n_updates            | 22670       |
|    policy_gradient_loss | 0.000327    |
|    std                  | 0.531       |
|    value_loss           | 1.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | -39.8       |
| time/                   |             |
|    fps                  | 917         |
|    iterations           | 101         |
|    time_elapsed         | 901         |
|    total_timesteps      | 827392      |
| train/                  |             |
|    approx_kl            | 0.018222576 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.79        |
|    n_updates            | 22680       |
|    policy_gradient_loss | 0.00114     |
|    std                  | 0.534       |
|    value_loss           | 0.837       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | -30.3       |
| time/                   |             |
|    fps                  | 918         |
|    iterations           | 102         |
|    time_elapsed         | 909         |
|    total_timesteps      | 835584      |
| train/                  |             |
|    approx_kl            | 0.022026803 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.68       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.941       |
|    n_updates            | 22690       |
|    policy_gradient_loss | -0.00364    |
|    std                  | 0.53        |
|    value_loss           | 1.48        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 161        |
|    ep_rew_mean          | -31.8      |
| time/                   |            |
|    fps                  | 920        |
|    iterations           | 103        |
|    time_elapsed         | 916        |
|    total_timesteps      | 843776     |
| train/                  |            |
|    approx_kl            | 0.03614726 |
|    clip_fraction        | 0.235      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.65      |
|    explained_variance   | 0.983      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.236      |
|    n_updates            | 22700      |
|    policy_gradient_loss | -0.00756   |
|    std                  | 0.528      |
|    value_loss           | 1.97       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 162         |
|    ep_rew_mean          | -45.3       |
| time/                   |             |
|    fps                  | 921         |
|    iterations           | 104         |
|    time_elapsed         | 924         |
|    total_timesteps      | 851968      |
| train/                  |             |
|    approx_kl            | 0.015294427 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.844       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.39        |
|    n_updates            | 22710       |
|    policy_gradient_loss | 0.00613     |
|    std                  | 0.532       |
|    value_loss           | 5.63        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 191         |
|    ep_rew_mean          | -59.2       |
| time/                   |             |
|    fps                  | 921         |
|    iterations           | 105         |
|    time_elapsed         | 933         |
|    total_timesteps      | 860160      |
| train/                  |             |
|    approx_kl            | 0.018555153 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.909       |
|    n_updates            | 22720       |
|    policy_gradient_loss | -0.000459   |
|    std                  | 0.527       |
|    value_loss           | 3.58        |
-----------------------------------------
