Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v24/checkpoints/final.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v25\logs\pp_v25_1
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | -26.1       |
| time/                   |             |
|    fps                  | 2210        |
|    iterations           | 119         |
|    time_elapsed         | 441         |
|    total_timesteps      | 974848      |
| train/                  |             |
|    approx_kl            | 0.022325177 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.503      |
|    explained_variance   | 0.929       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.01        |
|    n_updates            | 8530        |
|    policy_gradient_loss | -0.00895    |
|    std                  | 0.303       |
|    value_loss           | 13.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 165         |
|    ep_rew_mean          | -30.4       |
| time/                   |             |
|    fps                  | 2212        |
|    iterations           | 120         |
|    time_elapsed         | 444         |
|    total_timesteps      | 983040      |
| train/                  |             |
|    approx_kl            | 0.026659925 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.489      |
|    explained_variance   | 0.913       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.92        |
|    n_updates            | 8540        |
|    policy_gradient_loss | -0.00793    |
|    std                  | 0.302       |
|    value_loss           | 14.3        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 153        |
|    ep_rew_mean          | -23.6      |
| time/                   |            |
|    fps                  | 2214       |
|    iterations           | 121        |
|    time_elapsed         | 447        |
|    total_timesteps      | 991232     |
| train/                  |            |
|    approx_kl            | 0.03222795 |
|    clip_fraction        | 0.3        |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.511     |
|    explained_variance   | 0.923      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.78       |
|    n_updates            | 8550       |
|    policy_gradient_loss | -0.00392   |
|    std                  | 0.305      |
|    value_loss           | 13         |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 128         |
|    ep_rew_mean          | -16.3       |
| time/                   |             |
|    fps                  | 2215        |
|    iterations           | 122         |
|    time_elapsed         | 451         |
|    total_timesteps      | 999424      |
| train/                  |             |
|    approx_kl            | 0.019830089 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.531      |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.5         |
|    n_updates            | 8560        |
|    policy_gradient_loss | -0.00886    |
|    std                  | 0.306       |
|    value_loss           | 19.8        |
-----------------------------------------
[PeriodicArtifactCallback] step 1000000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 1000000: success_rate=0.50 pick_success_rate=0.50 mean_reward=-115.58 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v25\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | -14.8       |
| time/                   |             |
|    fps                  | 2188        |
|    iterations           | 123         |
|    time_elapsed         | 460         |
|    total_timesteps      | 1007616     |
| train/                  |             |
|    approx_kl            | 0.029589131 |
|    clip_fraction        | 0.269       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.535      |
|    explained_variance   | 0.942       |
|    learning_rate        | 0.0003      |
|    loss                 | 9           |
|    n_updates            | 8570        |
|    policy_gradient_loss | -0.00733    |
|    std                  | 0.306       |
|    value_loss           | 11.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | -25.7       |
| time/                   |             |
|    fps                  | 2188        |
|    iterations           | 124         |
|    time_elapsed         | 464         |
|    total_timesteps      | 1015808     |
| train/                  |             |
|    approx_kl            | 0.036428887 |
|    clip_fraction        | 0.271       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.527      |
|    explained_variance   | 0.946       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.36        |
|    n_updates            | 8580        |
|    policy_gradient_loss | -0.00703    |
|    std                  | 0.305       |
|    value_loss           | 11.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 162         |
|    ep_rew_mean          | -26.7       |
| time/                   |             |
|    fps                  | 2189        |
|    iterations           | 125         |
|    time_elapsed         | 467         |
|    total_timesteps      | 1024000     |
| train/                  |             |
|    approx_kl            | 0.022794979 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.531      |
|    explained_variance   | 0.946       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.53        |
|    n_updates            | 8590        |
|    policy_gradient_loss | -0.00593    |
|    std                  | 0.306       |
|    value_loss           | 10.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | -28.8       |
| time/                   |             |
|    fps                  | 2190        |
|    iterations           | 126         |
|    time_elapsed         | 471         |
|    total_timesteps      | 1032192     |
| train/                  |             |
|    approx_kl            | 0.032569565 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.523      |
|    explained_variance   | 0.952       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.75        |
|    n_updates            | 8600        |
|    policy_gradient_loss | -0.00258    |
|    std                  | 0.304       |
|    value_loss           | 10.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 162         |
|    ep_rew_mean          | -29.1       |
| time/                   |             |
|    fps                  | 2193        |
|    iterations           | 127         |
|    time_elapsed         | 474         |
|    total_timesteps      | 1040384     |
| train/                  |             |
|    approx_kl            | 0.034353532 |
|    clip_fraction        | 0.271       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.517      |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.14        |
|    n_updates            | 8610        |
|    policy_gradient_loss | -0.00702    |
|    std                  | 0.305       |
|    value_loss           | 8.81        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 188         |
|    ep_rew_mean          | -37         |
| time/                   |             |
|    fps                  | 2195        |
|    iterations           | 128         |
|    time_elapsed         | 477         |
|    total_timesteps      | 1048576     |
| train/                  |             |
|    approx_kl            | 0.022072315 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.521      |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.64        |
|    n_updates            | 8620        |
|    policy_gradient_loss | -0.00852    |
|    std                  | 0.305       |
|    value_loss           | 9.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 190         |
|    ep_rew_mean          | -34.8       |
| time/                   |             |
|    fps                  | 2197        |
|    iterations           | 129         |
|    time_elapsed         | 480         |
|    total_timesteps      | 1056768     |
| train/                  |             |
|    approx_kl            | 0.023135237 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.513      |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.39        |
|    n_updates            | 8630        |
|    policy_gradient_loss | -0.00767    |
|    std                  | 0.304       |
|    value_loss           | 12.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 184         |
|    ep_rew_mean          | -31.9       |
| time/                   |             |
|    fps                  | 2197        |
|    iterations           | 130         |
|    time_elapsed         | 484         |
|    total_timesteps      | 1064960     |
| train/                  |             |
|    approx_kl            | 0.030543502 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.496      |
|    explained_variance   | 0.916       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.23        |
|    n_updates            | 8640        |
|    policy_gradient_loss | -0.00612    |
|    std                  | 0.304       |
|    value_loss           | 8.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | -21.6       |
| time/                   |             |
|    fps                  | 2198        |
|    iterations           | 131         |
|    time_elapsed         | 488         |
|    total_timesteps      | 1073152     |
| train/                  |             |
|    approx_kl            | 0.028498327 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.491      |
|    explained_variance   | 0.931       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.4         |
|    n_updates            | 8650        |
|    policy_gradient_loss | -0.0085     |
|    std                  | 0.303       |
|    value_loss           | 9.42        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 166        |
|    ep_rew_mean          | -28.5      |
| time/                   |            |
|    fps                  | 2201       |
|    iterations           | 132        |
|    time_elapsed         | 491        |
|    total_timesteps      | 1081344    |
| train/                  |            |
|    approx_kl            | 0.02353955 |
|    clip_fraction        | 0.197      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.469     |
|    explained_variance   | 0.917      |
|    learning_rate        | 0.0003     |
|    loss                 | 6.16       |
|    n_updates            | 8660       |
|    policy_gradient_loss | -0.00932   |
|    std                  | 0.301      |
|    value_loss           | 16.7       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 168        |
|    ep_rew_mean          | -27.8      |
| time/                   |            |
|    fps                  | 2203       |
|    iterations           | 133        |
|    time_elapsed         | 494        |
|    total_timesteps      | 1089536    |
| train/                  |            |
|    approx_kl            | 0.04649567 |
|    clip_fraction        | 0.369      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.452     |
|    explained_variance   | 0.96       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.3        |
|    n_updates            | 8670       |
|    policy_gradient_loss | 0.000805   |
|    std                  | 0.302      |
|    value_loss           | 6.29       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 179        |
|    ep_rew_mean          | -34.5      |
| time/                   |            |
|    fps                  | 2204       |
|    iterations           | 134        |
|    time_elapsed         | 497        |
|    total_timesteps      | 1097728    |
| train/                  |            |
|    approx_kl            | 0.03957791 |
|    clip_fraction        | 0.264      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.468     |
|    explained_variance   | 0.92       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.52       |
|    n_updates            | 8680       |
|    policy_gradient_loss | -0.00729   |
|    std                  | 0.302      |
|    value_loss           | 7.71       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | -31.9       |
| time/                   |             |
|    fps                  | 2205        |
|    iterations           | 135         |
|    time_elapsed         | 501         |
|    total_timesteps      | 1105920     |
| train/                  |             |
|    approx_kl            | 0.023620848 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.465      |
|    explained_variance   | 0.93        |
|    learning_rate        | 0.0003      |
|    loss                 | 4.5         |
|    n_updates            | 8690        |
|    policy_gradient_loss | -0.0111     |
|    std                  | 0.302       |
|    value_loss           | 12.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | -27.5       |
| time/                   |             |
|    fps                  | 2205        |
|    iterations           | 136         |
|    time_elapsed         | 505         |
|    total_timesteps      | 1114112     |
| train/                  |             |
|    approx_kl            | 0.025822002 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.45       |
|    explained_variance   | 0.903       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.1         |
|    n_updates            | 8700        |
|    policy_gradient_loss | -0.00675    |
|    std                  | 0.302       |
|    value_loss           | 11.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | -20.9       |
| time/                   |             |
|    fps                  | 2207        |
|    iterations           | 137         |
|    time_elapsed         | 508         |
|    total_timesteps      | 1122304     |
| train/                  |             |
|    approx_kl            | 0.022596642 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.44       |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.13        |
|    n_updates            | 8710        |
|    policy_gradient_loss | -0.007      |
|    std                  | 0.301       |
|    value_loss           | 10.2        |
-----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 143      |
|    ep_rew_mean          | -18.1    |
| time/                   |          |
|    fps                  | 2209     |
|    iterations           | 138      |
|    time_elapsed         | 511      |
|    total_timesteps      | 1130496  |
| train/                  |          |
|    approx_kl            | 0.025243 |
|    clip_fraction        | 0.237    |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.434   |
|    explained_variance   | 0.951    |
|    learning_rate        | 0.0003   |
|    loss                 | 3.71     |
|    n_updates            | 8720     |
|    policy_gradient_loss | -0.00708 |
|    std                  | 0.301    |
|    value_loss           | 9.8      |
--------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | -21.8       |
| time/                   |             |
|    fps                  | 2209        |
|    iterations           | 139         |
|    time_elapsed         | 515         |
|    total_timesteps      | 1138688     |
| train/                  |             |
|    approx_kl            | 0.022361763 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.425      |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.74        |
|    n_updates            | 8730        |
|    policy_gradient_loss | -0.00747    |
|    std                  | 0.301       |
|    value_loss           | 10.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 142         |
|    ep_rew_mean          | -18         |
| time/                   |             |
|    fps                  | 2210        |
|    iterations           | 140         |
|    time_elapsed         | 518         |
|    total_timesteps      | 1146880     |
| train/                  |             |
|    approx_kl            | 0.022433525 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.427      |
|    explained_variance   | 0.939       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.8         |
|    n_updates            | 8740        |
|    policy_gradient_loss | -0.00658    |
|    std                  | 0.301       |
|    value_loss           | 12.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | -16.4       |
| time/                   |             |
|    fps                  | 2211        |
|    iterations           | 141         |
|    time_elapsed         | 522         |
|    total_timesteps      | 1155072     |
| train/                  |             |
|    approx_kl            | 0.029201385 |
|    clip_fraction        | 0.293       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.444      |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.65        |
|    n_updates            | 8750        |
|    policy_gradient_loss | -0.00446    |
|    std                  | 0.302       |
|    value_loss           | 9.66        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 148        |
|    ep_rew_mean          | -20.2      |
| time/                   |            |
|    fps                  | 2213       |
|    iterations           | 142        |
|    time_elapsed         | 525        |
|    total_timesteps      | 1163264    |
| train/                  |            |
|    approx_kl            | 0.03026335 |
|    clip_fraction        | 0.28       |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.458     |
|    explained_variance   | 0.946      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.42       |
|    n_updates            | 8760       |
|    policy_gradient_loss | -0.00741   |
|    std                  | 0.303      |
|    value_loss           | 10.4       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 147        |
|    ep_rew_mean          | -19.6      |
| time/                   |            |
|    fps                  | 2215       |
|    iterations           | 143        |
|    time_elapsed         | 528        |
|    total_timesteps      | 1171456    |
| train/                  |            |
|    approx_kl            | 0.03193534 |
|    clip_fraction        | 0.325      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.467     |
|    explained_variance   | 0.94       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.84       |
|    n_updates            | 8770       |
|    policy_gradient_loss | -0.00743   |
|    std                  | 0.303      |
|    value_loss           | 10.5       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | -20.7       |
| time/                   |             |
|    fps                  | 2216        |
|    iterations           | 144         |
|    time_elapsed         | 532         |
|    total_timesteps      | 1179648     |
| train/                  |             |
|    approx_kl            | 0.027157517 |
|    clip_fraction        | 0.28        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.453      |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.25        |
|    n_updates            | 8780        |
|    policy_gradient_loss | -0.00653    |
|    std                  | 0.301       |
|    value_loss           | 10.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 174        |
|    ep_rew_mean          | -27.6      |
| time/                   |            |
|    fps                  | 2216       |
|    iterations           | 145        |
|    time_elapsed         | 535        |
|    total_timesteps      | 1187840    |
| train/                  |            |
|    approx_kl            | 0.03226694 |
|    clip_fraction        | 0.286      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.432     |
|    explained_variance   | 0.953      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.71       |
|    n_updates            | 8790       |
|    policy_gradient_loss | -0.00104   |
|    std                  | 0.301      |
|    value_loss           | 5.17       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 176        |
|    ep_rew_mean          | -29.6      |
| time/                   |            |
|    fps                  | 2216       |
|    iterations           | 146        |
|    time_elapsed         | 539        |
|    total_timesteps      | 1196032    |
| train/                  |            |
|    approx_kl            | 0.03800351 |
|    clip_fraction        | 0.338      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.443     |
|    explained_variance   | 0.962      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.33       |
|    n_updates            | 8800       |
|    policy_gradient_loss | -0.00302   |
|    std                  | 0.304      |
|    value_loss           | 6.02       |
----------------------------------------
[PeriodicArtifactCallback] step 1200000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v25\analysis_1200000.md (stalled=False)
[PeriodicArtifactCallback] step 1200000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 1200000: success_rate=0.40 pick_success_rate=0.60 mean_reward=-142.67 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v25\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | -25.7       |
| time/                   |             |
|    fps                  | 2185        |
|    iterations           | 147         |
|    time_elapsed         | 550         |
|    total_timesteps      | 1204224     |
| train/                  |             |
|    approx_kl            | 0.028691683 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.459      |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.59        |
|    n_updates            | 8810        |
|    policy_gradient_loss | -0.00696    |
|    std                  | 0.304       |
|    value_loss           | 9.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 198         |
|    ep_rew_mean          | -35.1       |
| time/                   |             |
|    fps                  | 2187        |
|    iterations           | 148         |
|    time_elapsed         | 554         |
|    total_timesteps      | 1212416     |
| train/                  |             |
|    approx_kl            | 0.053500623 |
|    clip_fraction        | 0.335       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.476      |
|    explained_variance   | 0.939       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.867       |
|    n_updates            | 8820        |
|    policy_gradient_loss | -0.000796   |
|    std                  | 0.307       |
|    value_loss           | 7.44        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | -26         |
| time/                   |             |
|    fps                  | 2189        |
|    iterations           | 149         |
|    time_elapsed         | 557         |
|    total_timesteps      | 1220608     |
| train/                  |             |
|    approx_kl            | 0.022031367 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.491      |
|    explained_variance   | 0.929       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.8         |
|    n_updates            | 8830        |
|    policy_gradient_loss | -0.00798    |
|    std                  | 0.306       |
|    value_loss           | 13.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 128         |
|    ep_rew_mean          | -12.4       |
| time/                   |             |
|    fps                  | 2189        |
|    iterations           | 150         |
|    time_elapsed         | 561         |
|    total_timesteps      | 1228800     |
| train/                  |             |
|    approx_kl            | 0.022374835 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.465      |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.29        |
|    n_updates            | 8840        |
|    policy_gradient_loss | -0.00846    |
|    std                  | 0.303       |
|    value_loss           | 12          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | -5.95       |
| time/                   |             |
|    fps                  | 2190        |
|    iterations           | 151         |
|    time_elapsed         | 564         |
|    total_timesteps      | 1236992     |
| train/                  |             |
|    approx_kl            | 0.029135816 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.441      |
|    explained_variance   | 0.955       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.63        |
|    n_updates            | 8850        |
|    policy_gradient_loss | -0.00726    |
|    std                  | 0.301       |
|    value_loss           | 13.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -6.85       |
| time/                   |             |
|    fps                  | 2191        |
|    iterations           | 152         |
|    time_elapsed         | 568         |
|    total_timesteps      | 1245184     |
| train/                  |             |
|    approx_kl            | 0.028153243 |
|    clip_fraction        | 0.302       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.433      |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.66        |
|    n_updates            | 8860        |
|    policy_gradient_loss | -0.0042     |
|    std                  | 0.3         |
|    value_loss           | 10.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | -12.2       |
| time/                   |             |
|    fps                  | 2192        |
|    iterations           | 153         |
|    time_elapsed         | 571         |
|    total_timesteps      | 1253376     |
| train/                  |             |
|    approx_kl            | 0.021302022 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.429      |
|    explained_variance   | 0.939       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.3         |
|    n_updates            | 8870        |
|    policy_gradient_loss | -0.00697    |
|    std                  | 0.301       |
|    value_loss           | 19.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | -26.6       |
| time/                   |             |
|    fps                  | 2194        |
|    iterations           | 154         |
|    time_elapsed         | 574         |
|    total_timesteps      | 1261568     |
| train/                  |             |
|    approx_kl            | 0.042592414 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.433      |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.55        |
|    n_updates            | 8880        |
|    policy_gradient_loss | -0.00746    |
|    std                  | 0.301       |
|    value_loss           | 13.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 183         |
|    ep_rew_mean          | -29.7       |
| time/                   |             |
|    fps                  | 2195        |
|    iterations           | 155         |
|    time_elapsed         | 578         |
|    total_timesteps      | 1269760     |
| train/                  |             |
|    approx_kl            | 0.035885982 |
|    clip_fraction        | 0.318       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.449      |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.91        |
|    n_updates            | 8890        |
|    policy_gradient_loss | -0.00575    |
|    std                  | 0.303       |
|    value_loss           | 7.64        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 176        |
|    ep_rew_mean          | -26.6      |
| time/                   |            |
|    fps                  | 2196       |
|    iterations           | 156        |
|    time_elapsed         | 581        |
|    total_timesteps      | 1277952    |
| train/                  |            |
|    approx_kl            | 0.04447319 |
|    clip_fraction        | 0.332      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.458     |
|    explained_variance   | 0.966      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.91       |
|    n_updates            | 8900       |
|    policy_gradient_loss | 0.000718   |
|    std                  | 0.303      |
|    value_loss           | 6.82       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | -17.3       |
| time/                   |             |
|    fps                  | 2197        |
|    iterations           | 157         |
|    time_elapsed         | 585         |
|    total_timesteps      | 1286144     |
| train/                  |             |
|    approx_kl            | 0.017393949 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.45       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.96        |
|    n_updates            | 8910        |
|    policy_gradient_loss | -0.0121     |
|    std                  | 0.302       |
|    value_loss           | 11.3        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 136        |
|    ep_rew_mean          | -14.2      |
| time/                   |            |
|    fps                  | 2198       |
|    iterations           | 158        |
|    time_elapsed         | 588        |
|    total_timesteps      | 1294336    |
| train/                  |            |
|    approx_kl            | 0.02705875 |
|    clip_fraction        | 0.272      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.422     |
|    explained_variance   | 0.968      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.07       |
|    n_updates            | 8920       |
|    policy_gradient_loss | -0.00352   |
|    std                  | 0.3        |
|    value_loss           | 6.84       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | -23         |
| time/                   |             |
|    fps                  | 2200        |
|    iterations           | 159         |
|    time_elapsed         | 591         |
|    total_timesteps      | 1302528     |
| train/                  |             |
|    approx_kl            | 0.017680936 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.423      |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.35        |
|    n_updates            | 8930        |
|    policy_gradient_loss | -0.00858    |
|    std                  | 0.302       |
|    value_loss           | 12.8        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 156        |
|    ep_rew_mean          | -20.7      |
| time/                   |            |
|    fps                  | 2201       |
|    iterations           | 160        |
|    time_elapsed         | 595        |
|    total_timesteps      | 1310720    |
| train/                  |            |
|    approx_kl            | 0.03017516 |
|    clip_fraction        | 0.305      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.429     |
|    explained_variance   | 0.948      |
|    learning_rate        | 0.0003     |
|    loss                 | 5.27       |
|    n_updates            | 8940       |
|    policy_gradient_loss | -0.00319   |
|    std                  | 0.301      |
|    value_loss           | 11.2       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | -17.1       |
| time/                   |             |
|    fps                  | 2201        |
|    iterations           | 161         |
|    time_elapsed         | 599         |
|    total_timesteps      | 1318912     |
| train/                  |             |
|    approx_kl            | 0.027724212 |
|    clip_fraction        | 0.277       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.417      |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.84        |
|    n_updates            | 8950        |
|    policy_gradient_loss | -0.00368    |
|    std                  | 0.301       |
|    value_loss           | 11.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 124         |
|    ep_rew_mean          | -9.37       |
| time/                   |             |
