Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v10/checkpoints/final.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v13\logs\pp_v13_1
---------------------------------
| rollout/           |          |
|    learning_rate        | 0.0003      |
|    loss                 | 10.9        |
|    n_updates            | 11710       |
|    policy_gradient_loss | -0.00346    |
|    std                  | 0.47        |
|    value_loss           | 5.92        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 356        |
|    ep_rew_mean          | -98        |
| time/                   |            |
|    fps                  | 924        |
|    iterations           | 101        |
|    time_elapsed         | 894        |
|    total_timesteps      | 827392     |
| train/                  |            |
|    approx_kl            | 0.01413658 |
|    clip_fraction        | 0.147      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.63      |
|    explained_variance   | 0.986      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.441      |
|    n_updates            | 11720      |
|    policy_gradient_loss | -0.00403   |
|    std                  | 0.471      |
|    value_loss           | 2.44       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 373         |
|    ep_rew_mean          | -101        |
| time/                   |             |
|    fps                  | 925         |
|    iterations           | 102         |
|    time_elapsed         | 903         |
|    total_timesteps      | 835584      |
| train/                  |             |
|    approx_kl            | 0.013068222 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 16.2        |
|    n_updates            | 11730       |
|    policy_gradient_loss | -0.00363    |
|    std                  | 0.471       |
|    value_loss           | 10.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 365         |
|    ep_rew_mean          | -97.6       |
| time/                   |             |
|    fps                  | 925         |
|    iterations           | 103         |
|    time_elapsed         | 911         |
|    total_timesteps      | 843776      |
| train/                  |             |
|    approx_kl            | 0.014404681 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.955       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.37        |
|    n_updates            | 11740       |
|    policy_gradient_loss | -0.00298    |
|    std                  | 0.476       |
|    value_loss           | 13.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 380         |
|    ep_rew_mean          | -92.9       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 104         |
|    time_elapsed         | 919         |
|    total_timesteps      | 851968      |
| train/                  |             |
|    approx_kl            | 0.013430091 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.68       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.33        |
|    n_updates            | 11750       |
|    policy_gradient_loss | -0.00191    |
|    std                  | 0.476       |
|    value_loss           | 7.03        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 375        |
|    ep_rew_mean          | -98        |
| time/                   |            |
|    fps                  | 926        |
|    iterations           | 105        |
|    time_elapsed         | 928        |
|    total_timesteps      | 860160     |
| train/                  |            |
|    approx_kl            | 0.01240481 |
|    clip_fraction        | 0.13       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.66      |
|    explained_variance   | 0.986      |
|    learning_rate        | 0.0003     |
|    loss                 | 17.2       |
|    n_updates            | 11760      |
|    policy_gradient_loss | -0.00471   |
|    std                  | 0.472      |
|    value_loss           | 9.41       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 387         |
|    ep_rew_mean          | -100        |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 106         |
|    time_elapsed         | 936         |
|    total_timesteps      | 868352      |
| train/                  |             |
|    approx_kl            | 0.016998975 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.67       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.37        |
|    n_updates            | 11770       |
|    policy_gradient_loss | -0.0067     |
|    std                  | 0.476       |
|    value_loss           | 5.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 360         |
|    ep_rew_mean          | -95.2       |
| time/                   |             |
|    fps                  | 927         |
|    iterations           | 107         |
|    time_elapsed         | 945         |
|    total_timesteps      | 876544      |
| train/                  |             |
|    approx_kl            | 0.015396022 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.5         |
|    n_updates            | 11780       |
|    policy_gradient_loss | -0.00335    |
|    std                  | 0.475       |
|    value_loss           | 9.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 365         |
|    ep_rew_mean          | -89.4       |
| time/                   |             |
|    fps                  | 927         |
|    iterations           | 108         |
|    time_elapsed         | 953         |
|    total_timesteps      | 884736      |
| train/                  |             |
|    approx_kl            | 0.017629411 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.237       |
|    n_updates            | 11790       |
|    policy_gradient_loss | -0.0052     |
|    std                  | 0.473       |
|    value_loss           | 2.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 359         |
|    ep_rew_mean          | -71.7       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 109         |
|    time_elapsed         | 961         |
|    total_timesteps      | 892928      |
| train/                  |             |
|    approx_kl            | 0.018997338 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.18        |
|    n_updates            | 11800       |
|    policy_gradient_loss | -0.00583    |
|    std                  | 0.468       |
|    value_loss           | 1.81        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 365         |
|    ep_rew_mean          | -72.9       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 110         |
|    time_elapsed         | 970         |
|    total_timesteps      | 901120      |
| train/                  |             |
|    approx_kl            | 0.015766837 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.982       |
|    n_updates            | 11810       |
|    policy_gradient_loss | -0.00269    |
|    std                  | 0.467       |
|    value_loss           | 4.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 382         |
|    ep_rew_mean          | -72.7       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 111         |
|    time_elapsed         | 978         |
|    total_timesteps      | 909312      |
| train/                  |             |
|    approx_kl            | 0.017320197 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 0.84        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.71        |
|    n_updates            | 11820       |
|    policy_gradient_loss | -0.00387    |
|    std                  | 0.466       |
|    value_loss           | 3.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 411         |
|    ep_rew_mean          | -75.6       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 112         |
|    time_elapsed         | 987         |
|    total_timesteps      | 917504      |
| train/                  |             |
|    approx_kl            | 0.015897673 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.762       |
|    n_updates            | 11830       |
|    policy_gradient_loss | -0.00341    |
|    std                  | 0.462       |
|    value_loss           | 1.63        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 388         |
|    ep_rew_mean          | -69.3       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 113         |
|    time_elapsed         | 995         |
|    total_timesteps      | 925696      |
| train/                  |             |
|    approx_kl            | 0.009624108 |
|    clip_fraction        | 0.0947      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.55       |
|    explained_variance   | 0.918       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.28        |
|    n_updates            | 11840       |
|    policy_gradient_loss | -0.00654    |
|    std                  | 0.461       |
|    value_loss           | 7.05        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | -72.6       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 114         |
|    time_elapsed         | 1003        |
|    total_timesteps      | 933888      |
| train/                  |             |
|    approx_kl            | 0.014340593 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.54       |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.128       |
|    n_updates            | 11850       |
|    policy_gradient_loss | -0.00122    |
|    std                  | 0.459       |
|    value_loss           | 0.861       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 398         |
|    ep_rew_mean          | -75.9       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 115         |
|    time_elapsed         | 1012        |
|    total_timesteps      | 942080      |
| train/                  |             |
|    approx_kl            | 0.014865245 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.329       |
|    n_updates            | 11860       |
|    policy_gradient_loss | -0.00289    |
|    std                  | 0.458       |
|    value_loss           | 1.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 416         |
|    ep_rew_mean          | -78.9       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 116         |
|    time_elapsed         | 1020        |
|    total_timesteps      | 950272      |
| train/                  |             |
|    approx_kl            | 0.013780773 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.5        |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.763       |
|    n_updates            | 11870       |
|    policy_gradient_loss | -0.0023     |
|    std                  | 0.454       |
|    value_loss           | 2.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 428         |
|    ep_rew_mean          | -81.7       |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 117         |
|    time_elapsed         | 1029        |
|    total_timesteps      | 958464      |
| train/                  |             |
|    approx_kl            | 0.013389826 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.49       |
|    explained_variance   | 0.916       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.534       |
|    n_updates            | 11880       |
|    policy_gradient_loss | -0.00446    |
|    std                  | 0.453       |
|    value_loss           | 1.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 434         |
|    ep_rew_mean          | -88.1       |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 118         |
|    time_elapsed         | 1037        |
|    total_timesteps      | 966656      |
| train/                  |             |
|    approx_kl            | 0.010290282 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.5        |
|    explained_variance   | 0.719       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0964      |
|    n_updates            | 11890       |
|    policy_gradient_loss | 0.000342    |
|    std                  | 0.457       |
|    value_loss           | 2.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 440         |
|    ep_rew_mean          | -89.1       |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 119         |
|    time_elapsed         | 1046        |
|    total_timesteps      | 974848      |
| train/                  |             |
|    approx_kl            | 0.013203927 |
|    clip_fraction        | 0.14        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.5        |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.956       |
|    n_updates            | 11900       |
|    policy_gradient_loss | -0.00194    |
|    std                  | 0.456       |
|    value_loss           | 1.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 457         |
|    ep_rew_mean          | -98.3       |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 120         |
|    time_elapsed         | 1054        |
|    total_timesteps      | 983040      |
| train/                  |             |
|    approx_kl            | 0.010316757 |
|    clip_fraction        | 0.0901      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.51       |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.452       |
|    n_updates            | 11910       |
|    policy_gradient_loss | -0.00116    |
|    std                  | 0.457       |
|    value_loss           | 7.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 454         |
|    ep_rew_mean          | -111        |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 121         |
|    time_elapsed         | 1062        |
|    total_timesteps      | 991232      |
| train/                  |             |
|    approx_kl            | 0.009158469 |
|    clip_fraction        | 0.0895      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | 0.911       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.81        |
|    n_updates            | 11920       |
|    policy_gradient_loss | -0.00592    |
|    std                  | 0.459       |
|    value_loss           | 8.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 466         |
|    ep_rew_mean          | -116        |
| time/                   |             |
|    fps                  | 933         |
|    iterations           | 122         |
|    time_elapsed         | 1071        |
|    total_timesteps      | 999424      |
| train/                  |             |
|    approx_kl            | 0.016045462 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.54       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 9.51        |
|    n_updates            | 11930       |
|    policy_gradient_loss | -0.00498    |
|    std                  | 0.461       |
|    value_loss           | 6.52        |
-----------------------------------------
[PeriodicArtifactCallback] step 1000000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 1000000: success_rate=0.00 pick_success_rate=0.20 mean_reward=-101.82 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v13\dashboard.html
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 439        |
|    ep_rew_mean          | -101       |
| time/                   |            |
|    fps                  | 923        |
|    iterations           | 123        |
|    time_elapsed         | 1090       |
|    total_timesteps      | 1007616    |
| train/                  |            |
|    approx_kl            | 0.01408525 |
|    clip_fraction        | 0.236      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.53      |
|    explained_variance   | 0.801      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.763      |
|    n_updates            | 11940      |
|    policy_gradient_loss | -0.000972  |
|    std                  | 0.46       |
|    value_loss           | 3.36       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 413        |
|    ep_rew_mean          | -95        |
| time/                   |            |
|    fps                  | 924        |
|    iterations           | 124        |
|    time_elapsed         | 1099       |
|    total_timesteps      | 1015808    |
| train/                  |            |
|    approx_kl            | 0.02051286 |
|    clip_fraction        | 0.162      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.52      |
|    explained_variance   | 0.92       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.86       |
|    n_updates            | 11950      |
|    policy_gradient_loss | -0.00128   |
|    std                  | 0.458      |
|    value_loss           | 2.4        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 397         |
|    ep_rew_mean          | -84.2       |
| time/                   |             |
|    fps                  | 924         |
|    iterations           | 125         |
|    time_elapsed         | 1107        |
|    total_timesteps      | 1024000     |
| train/                  |             |
|    approx_kl            | 0.013470521 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.889       |
|    n_updates            | 11960       |
|    policy_gradient_loss | -0.00236    |
|    std                  | 0.459       |
|    value_loss           | 2.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 394         |
|    ep_rew_mean          | -80         |
| time/                   |             |
|    fps                  | 925         |
|    iterations           | 126         |
|    time_elapsed         | 1115        |
|    total_timesteps      | 1032192     |
| train/                  |             |
|    approx_kl            | 0.008648412 |
|    clip_fraction        | 0.0914      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | 0.816       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.9         |
|    n_updates            | 11970       |
|    policy_gradient_loss | -0.000532   |
|    std                  | 0.463       |
|    value_loss           | 2.83        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 369         |
|    ep_rew_mean          | -76.8       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 127         |
|    time_elapsed         | 1123        |
|    total_timesteps      | 1040384     |
| train/                  |             |
|    approx_kl            | 0.009136129 |
|    clip_fraction        | 0.0894      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | 0.881       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.444       |
|    n_updates            | 11980       |
|    policy_gradient_loss | 0.000886    |
|    std                  | 0.467       |
|    value_loss           | 4.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 403         |
|    ep_rew_mean          | -91         |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 128         |
|    time_elapsed         | 1131        |
|    total_timesteps      | 1048576     |
| train/                  |             |
|    approx_kl            | 0.013197409 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.53        |
|    n_updates            | 11990       |
|    policy_gradient_loss | -0.00483    |
|    std                  | 0.472       |
|    value_loss           | 7.08        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 441        |
|    ep_rew_mean          | -102       |
| time/                   |            |
|    fps                  | 927        |
|    iterations           | 129        |
|    time_elapsed         | 1139       |
|    total_timesteps      | 1056768    |
| train/                  |            |
|    approx_kl            | 0.01467607 |
|    clip_fraction        | 0.224      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.62      |
|    explained_variance   | 0.803      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.19       |
|    n_updates            | 12000      |
|    policy_gradient_loss | -0.00104   |
|    std                  | 0.469      |
|    value_loss           | 3.08       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 440         |
|    ep_rew_mean          | -108        |
| time/                   |             |
|    fps                  | 927         |
|    iterations           | 130         |
|    time_elapsed         | 1148        |
|    total_timesteps      | 1064960     |
| train/                  |             |
|    approx_kl            | 0.012773562 |
|    clip_fraction        | 0.14        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 0.904       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.894       |
|    n_updates            | 12010       |
|    policy_gradient_loss | -0.0065     |
|    std                  | 0.466       |
|    value_loss           | 6.87        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 434         |
|    ep_rew_mean          | -99.4       |
| time/                   |             |
|    fps                  | 927         |
|    iterations           | 131         |
|    time_elapsed         | 1156        |
|    total_timesteps      | 1073152     |
| train/                  |             |
|    approx_kl            | 0.014918377 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.253       |
|    n_updates            | 12020       |
|    policy_gradient_loss | -0.00254    |
|    std                  | 0.465       |
|    value_loss           | 1.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 451         |
|    ep_rew_mean          | -97.8       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 132         |
|    time_elapsed         | 1164        |
|    total_timesteps      | 1081344     |
| train/                  |             |
|    approx_kl            | 0.014911322 |
|    clip_fraction        | 0.172       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.465       |
|    n_updates            | 12030       |
|    policy_gradient_loss | -0.00253    |
|    std                  | 0.465       |
|    value_loss           | 1.58        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 430         |
|    ep_rew_mean          | -82.3       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 133         |
|    time_elapsed         | 1173        |
|    total_timesteps      | 1089536     |
| train/                  |             |
|    approx_kl            | 0.015281308 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.604       |
|    n_updates            | 12040       |
|    policy_gradient_loss | -0.00236    |
|    std                  | 0.464       |
|    value_loss           | 1.49        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 407         |
|    ep_rew_mean          | -79.2       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 134         |
|    time_elapsed         | 1181        |
|    total_timesteps      | 1097728     |
| train/                  |             |
|    approx_kl            | 0.009302328 |
|    clip_fraction        | 0.0719      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.832       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.27        |
|    n_updates            | 12050       |
|    policy_gradient_loss | -0.0041     |
|    std                  | 0.468       |
|    value_loss           | 3.93        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 391         |
|    ep_rew_mean          | -79.9       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 135         |
|    time_elapsed         | 1189        |
|    total_timesteps      | 1105920     |
| train/                  |             |
|    approx_kl            | 0.007864863 |
|    clip_fraction        | 0.0796      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.895       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.252       |
|    n_updates            | 12060       |
|    policy_gradient_loss | -0.00224    |
|    std                  | 0.473       |
|    value_loss           | 3.89        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 374         |
|    ep_rew_mean          | -84.1       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 136         |
|    time_elapsed         | 1198        |
|    total_timesteps      | 1114112     |
| train/                  |             |
|    approx_kl            | 0.008828461 |
|    clip_fraction        | 0.0921      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 0.925       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.35        |
|    n_updates            | 12070       |
|    policy_gradient_loss | -0.0052     |
|    std                  | 0.472       |
|    value_loss           | 7.59        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 345         |
|    ep_rew_mean          | -81.1       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 137         |
|    time_elapsed         | 1206        |
|    total_timesteps      | 1122304     |
| train/                  |             |
|    approx_kl            | 0.013700009 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.846       |
|    n_updates            | 12080       |
|    policy_gradient_loss | -0.00378    |
|    std                  | 0.472       |
|    value_loss           | 4.96        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 358         |
|    ep_rew_mean          | -78.4       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 138         |
|    time_elapsed         | 1215        |
|    total_timesteps      | 1130496     |
| train/                  |             |
|    approx_kl            | 0.021429135 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.915       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.469       |
|    n_updates            | 12090       |
|    policy_gradient_loss | 0.000927    |
|    std                  | 0.473       |
|    value_loss           | 6.8         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 358         |
|    ep_rew_mean          | -72.6       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 139         |
|    time_elapsed         | 1223        |
|    total_timesteps      | 1138688     |
| train/                  |             |
|    approx_kl            | 0.011993038 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.197       |
|    n_updates            | 12100       |
|    policy_gradient_loss | -0.000726   |
|    std                  | 0.475       |
|    value_loss           | 1.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 391         |
|    ep_rew_mean          | -87.3       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 140         |
|    time_elapsed         | 1232        |
|    total_timesteps      | 1146880     |
| train/                  |             |
|    approx_kl            | 0.010272545 |
|    clip_fraction        | 0.0971      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.886       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.94        |
|    n_updates            | 12110       |
|    policy_gradient_loss | -0.0012     |
|    std                  | 0.471       |
|    value_loss           | 3.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 385         |
|    ep_rew_mean          | -81.8       |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 141         |
|    time_elapsed         | 1240        |
|    total_timesteps      | 1155072     |
| train/                  |             |
|    approx_kl            | 0.013408173 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.552       |
|    n_updates            | 12120       |
|    policy_gradient_loss | -0.00399    |
|    std                  | 0.471       |
|    value_loss           | 3.76        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 402         |
|    ep_rew_mean          | -84         |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 142         |
|    time_elapsed         | 1248        |
|    total_timesteps      | 1163264     |
| train/                  |             |
|    approx_kl            | 0.012650512 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.925       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.375       |
|    n_updates            | 12130       |
|    policy_gradient_loss | -0.00244    |
|    std                  | 0.477       |
|    value_loss           | 1.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 390         |
|    ep_rew_mean          | -81.3       |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 143         |
|    time_elapsed         | 1257        |
|    total_timesteps      | 1171456     |
| train/                  |             |
|    approx_kl            | 0.017897265 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.955       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0818      |
|    n_updates            | 12140       |
|    policy_gradient_loss | -0.0013     |
|    std                  | 0.474       |
|    value_loss           | 1.16        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 391         |
|    ep_rew_mean          | -73.3       |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 144         |
|    time_elapsed         | 1265        |
|    total_timesteps      | 1179648     |
| train/                  |             |
|    approx_kl            | 0.007992486 |
|    clip_fraction        | 0.0853      |
|    clip_range           | 0.2         |
