Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v19/checkpoints/ckpt_800000.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v21\logs\pp_v21_1
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.028344532 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.57        |
|    n_updates            | 23520       |
|    policy_gradient_loss | -0.00437    |
|    std                  | 0.535       |
|    value_loss           | 3.19        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 201        |
|    ep_rew_mean          | -59.1      |
| time/                   |            |
|    fps                  | 929        |
|    iterations           | 89         |
|    time_elapsed         | 784        |
|    total_timesteps      | 729088     |
| train/                  |            |
|    approx_kl            | 0.01619334 |
|    clip_fraction        | 0.18       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.74      |
|    explained_variance   | 0.99       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.558      |
|    n_updates            | 23530      |
|    policy_gradient_loss | -0.00292   |
|    std                  | 0.535      |
|    value_loss           | 4.52       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 183         |
|    ep_rew_mean          | -63.2       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 90          |
|    time_elapsed         | 792         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.019307617 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.27        |
|    n_updates            | 23540       |
|    policy_gradient_loss | 0.000264    |
|    std                  | 0.531       |
|    value_loss           | 2.25        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 201         |
|    ep_rew_mean          | -62.8       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 91          |
|    time_elapsed         | 800         |
|    total_timesteps      | 745472      |
| train/                  |             |
|    approx_kl            | 0.016672593 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.24        |
|    n_updates            | 23550       |
|    policy_gradient_loss | -0.00135    |
|    std                  | 0.529       |
|    value_loss           | 3.58        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 201         |
|    ep_rew_mean          | -56.5       |
| time/                   |             |
|    fps                  | 931         |
|    iterations           | 92          |
|    time_elapsed         | 808         |
|    total_timesteps      | 753664      |
| train/                  |             |
|    approx_kl            | 0.019213125 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.399       |
|    n_updates            | 23560       |
|    policy_gradient_loss | -0.0062     |
|    std                  | 0.528       |
|    value_loss           | 4.08        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | -52.6       |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 93          |
|    time_elapsed         | 817         |
|    total_timesteps      | 761856      |
| train/                  |             |
|    approx_kl            | 0.017607953 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.955       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.61        |
|    n_updates            | 23570       |
|    policy_gradient_loss | 0.000968    |
|    std                  | 0.522       |
|    value_loss           | 5.37        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | -52.9       |
| time/                   |             |
|    fps                  | 933         |
|    iterations           | 94          |
|    time_elapsed         | 825         |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.023244547 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.62        |
|    n_updates            | 23580       |
|    policy_gradient_loss | -0.000227   |
|    std                  | 0.525       |
|    value_loss           | 2.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 230         |
|    ep_rew_mean          | -65.3       |
| time/                   |             |
|    fps                  | 934         |
|    iterations           | 95          |
|    time_elapsed         | 833         |
|    total_timesteps      | 778240      |
| train/                  |             |
|    approx_kl            | 0.012063827 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.69       |
|    explained_variance   | 0.952       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.21        |
|    n_updates            | 23590       |
|    policy_gradient_loss | -0.00185    |
|    std                  | 0.527       |
|    value_loss           | 2.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 201         |
|    ep_rew_mean          | -54.8       |
| time/                   |             |
|    fps                  | 934         |
|    iterations           | 96          |
|    time_elapsed         | 841         |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.020433644 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.67       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.829       |
|    n_updates            | 23600       |
|    policy_gradient_loss | -0.00257    |
|    std                  | 0.523       |
|    value_loss           | 3.45        |
-----------------------------------------
