Using cuda device
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v20\logs\pp_v20_1
---------------------------------
| rollout/           |          |
|    time_elapsed         | 329          |
|    total_timesteps      | 729088       |
| train/                  |              |
|    approx_kl            | 0.0066888966 |
|    clip_fraction        | 0.0593       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.39        |
|    explained_variance   | 0.943        |
|    learning_rate        | 0.0003       |
|    loss                 | 7.29         |
|    n_updates            | 880          |
|    policy_gradient_loss | -0.00313     |
|    std                  | 0.727        |
|    value_loss           | 15           |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 215          |
|    ep_rew_mean          | -93.3        |
| time/                   |              |
|    fps                  | 2213         |
|    iterations           | 90           |
|    time_elapsed         | 333          |
|    total_timesteps      | 737280       |
| train/                  |              |
|    approx_kl            | 0.0072417036 |
|    clip_fraction        | 0.0702       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.39        |
|    explained_variance   | 0.962        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.12         |
|    n_updates            | 890          |
|    policy_gradient_loss | -0.00131     |
|    std                  | 0.723        |
|    value_loss           | 13.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -69.6       |
| time/                   |             |
|    fps                  | 2216        |
|    iterations           | 91          |
|    time_elapsed         | 336         |
|    total_timesteps      | 745472      |
| train/                  |             |
|    approx_kl            | 0.006479269 |
|    clip_fraction        | 0.074       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.35       |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.86        |
|    n_updates            | 900         |
|    policy_gradient_loss | -0.00258    |
|    std                  | 0.717       |
|    value_loss           | 15.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 128          |
|    ep_rew_mean          | -41.4        |
| time/                   |              |
|    fps                  | 2220         |
|    iterations           | 92           |
|    time_elapsed         | 339          |
|    total_timesteps      | 753664       |
| train/                  |              |
|    approx_kl            | 0.0071439734 |
|    clip_fraction        | 0.0728       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.33        |
|    explained_variance   | 0.953        |
|    learning_rate        | 0.0003       |
|    loss                 | 12.9         |
|    n_updates            | 910          |
|    policy_gradient_loss | -0.00392     |
|    std                  | 0.712        |
|    value_loss           | 31.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 156         |
|    ep_rew_mean          | -52.1       |
| time/                   |             |
|    fps                  | 2223        |
|    iterations           | 93          |
|    time_elapsed         | 342         |
|    total_timesteps      | 761856      |
| train/                  |             |
|    approx_kl            | 0.007426629 |
|    clip_fraction        | 0.0842      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.31       |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.5         |
|    n_updates            | 920         |
|    policy_gradient_loss | -0.00259    |
|    std                  | 0.711       |
|    value_loss           | 13.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 208          |
|    ep_rew_mean          | -76.2        |
| time/                   |              |
|    fps                  | 2225         |
|    iterations           | 94           |
|    time_elapsed         | 346          |
|    total_timesteps      | 770048       |
| train/                  |              |
|    approx_kl            | 0.0074476316 |
|    clip_fraction        | 0.095        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.3         |
|    explained_variance   | 0.964        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.91         |
|    n_updates            | 930          |
|    policy_gradient_loss | -0.00363     |
|    std                  | 0.71         |
|    value_loss           | 17.3         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 223         |
|    ep_rew_mean          | -86.2       |
| time/                   |             |
|    fps                  | 2227        |
|    iterations           | 95          |
|    time_elapsed         | 349         |
|    total_timesteps      | 778240      |
| train/                  |             |
|    approx_kl            | 0.008724273 |
|    clip_fraction        | 0.0801      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.3        |
|    explained_variance   | 0.944       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.49        |
|    n_updates            | 940         |
|    policy_gradient_loss | -0.00257    |
|    std                  | 0.708       |
|    value_loss           | 18.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 239         |
|    ep_rew_mean          | -100        |
| time/                   |             |
|    fps                  | 2229        |
|    iterations           | 96          |
|    time_elapsed         | 352         |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.008420807 |
|    clip_fraction        | 0.0932      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.28       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.6         |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.00346    |
|    std                  | 0.704       |
|    value_loss           | 17.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 227         |
|    ep_rew_mean          | -96         |
| time/                   |             |
|    fps                  | 2233        |
|    iterations           | 97          |
|    time_elapsed         | 355         |
|    total_timesteps      | 794624      |
| train/                  |             |
|    approx_kl            | 0.004674527 |
|    clip_fraction        | 0.0595      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.26       |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 16.4        |
|    n_updates            | 960         |
|    policy_gradient_loss | -0.000357   |
|    std                  | 0.701       |
|    value_loss           | 12.9        |
-----------------------------------------
[PeriodicArtifactCallback] step 800000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v20\analysis_800000.md (stalled=False)
[PeriodicArtifactCallback] step 800000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 800000: success_rate=0.00 pick_success_rate=0.00 mean_reward=-326.20 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v20\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 218         |
|    ep_rew_mean          | -86.6       |
| time/                   |             |
|    fps                  | 2126        |
|    iterations           | 98          |
|    time_elapsed         | 377         |
|    total_timesteps      | 802816      |
| train/                  |             |
|    approx_kl            | 0.008162592 |
|    clip_fraction        | 0.0924      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.24       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.37        |
|    n_updates            | 970         |
|    policy_gradient_loss | -0.00313    |
|    std                  | 0.699       |
|    value_loss           | 13.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 214         |
|    ep_rew_mean          | -82.8       |
| time/                   |             |
|    fps                  | 2131        |
|    iterations           | 99          |
|    time_elapsed         | 380         |
|    total_timesteps      | 811008      |
| train/                  |             |
|    approx_kl            | 0.007894856 |
|    clip_fraction        | 0.0939      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.21       |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 3           |
|    n_updates            | 980         |
|    policy_gradient_loss | -0.00193    |
|    std                  | 0.692       |
|    value_loss           | 9.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 247         |
|    ep_rew_mean          | -94.2       |
| time/                   |             |
|    fps                  | 2134        |
|    iterations           | 100         |
|    time_elapsed         | 383         |
|    total_timesteps      | 819200      |
| train/                  |             |
|    approx_kl            | 0.007876149 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.19       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.52        |
|    n_updates            | 990         |
|    policy_gradient_loss | -0.0034     |
|    std                  | 0.688       |
|    value_loss           | 8.24        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 239         |
|    ep_rew_mean          | -89.5       |
| time/                   |             |
|    fps                  | 2137        |
|    iterations           | 101         |
|    time_elapsed         | 387         |
|    total_timesteps      | 827392      |
| train/                  |             |
|    approx_kl            | 0.008617255 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.16       |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.2         |
|    n_updates            | 1000        |
|    policy_gradient_loss | -0.00121    |
|    std                  | 0.685       |
|    value_loss           | 8.13        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 228          |
|    ep_rew_mean          | -77          |
| time/                   |              |
|    fps                  | 2140         |
|    iterations           | 102          |
|    time_elapsed         | 390          |
|    total_timesteps      | 835584       |
| train/                  |              |
|    approx_kl            | 0.0070062764 |
|    clip_fraction        | 0.0755       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.14        |
|    explained_variance   | 0.951        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.5          |
|    n_updates            | 1010         |
|    policy_gradient_loss | -0.00279     |
|    std                  | 0.68         |
|    value_loss           | 11.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 235         |
|    ep_rew_mean          | -89.8       |
| time/                   |             |
|    fps                  | 2143        |
|    iterations           | 103         |
|    time_elapsed         | 393         |
|    total_timesteps      | 843776      |
| train/                  |             |
|    approx_kl            | 0.008194373 |
|    clip_fraction        | 0.1         |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.16        |
|    n_updates            | 1020        |
|    policy_gradient_loss | -0.00265    |
|    std                  | 0.678       |
|    value_loss           | 9.04        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 236          |
|    ep_rew_mean          | -90.2        |
| time/                   |              |
|    fps                  | 2147         |
|    iterations           | 104          |
|    time_elapsed         | 396          |
|    total_timesteps      | 851968       |
| train/                  |              |
|    approx_kl            | 0.0085226055 |
|    clip_fraction        | 0.0874       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.11        |
|    explained_variance   | 0.98         |
|    learning_rate        | 0.0003       |
|    loss                 | 5.46         |
|    n_updates            | 1030         |
|    policy_gradient_loss | -0.00191     |
|    std                  | 0.677        |
|    value_loss           | 10.9         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 220         |
|    ep_rew_mean          | -85.6       |
| time/                   |             |
|    fps                  | 2151        |
|    iterations           | 105         |
|    time_elapsed         | 399         |
|    total_timesteps      | 860160      |
| train/                  |             |
|    approx_kl            | 0.007835422 |
|    clip_fraction        | 0.0969      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.11       |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.0003      |
|    loss                 | 5.27        |
|    n_updates            | 1040        |
|    policy_gradient_loss | -0.00296    |
|    std                  | 0.676       |
|    value_loss           | 7.27        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 217          |
|    ep_rew_mean          | -71.3        |
| time/                   |              |
|    fps                  | 2154         |
|    iterations           | 106          |
|    time_elapsed         | 403          |
|    total_timesteps      | 868352       |
| train/                  |              |
|    approx_kl            | 0.0070808325 |
|    clip_fraction        | 0.0824       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.11        |
|    explained_variance   | 0.961        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.3          |
|    n_updates            | 1050         |
|    policy_gradient_loss | -0.00335     |
|    std                  | 0.676        |
|    value_loss           | 11.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 192          |
|    ep_rew_mean          | -59.5        |
| time/                   |              |
|    fps                  | 2156         |
|    iterations           | 107          |
|    time_elapsed         | 406          |
|    total_timesteps      | 876544       |
| train/                  |              |
|    approx_kl            | 0.0070940447 |
|    clip_fraction        | 0.0877       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.11        |
|    explained_variance   | 0.958        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.24         |
|    n_updates            | 1060         |
|    policy_gradient_loss | -0.00267     |
|    std                  | 0.677        |
|    value_loss           | 9.58         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 219         |
|    ep_rew_mean          | -71.5       |
| time/                   |             |
|    fps                  | 2159        |
|    iterations           | 108         |
|    time_elapsed         | 409         |
|    total_timesteps      | 884736      |
| train/                  |             |
|    approx_kl            | 0.007986758 |
|    clip_fraction        | 0.0819      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.957       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.57        |
|    n_updates            | 1070        |
|    policy_gradient_loss | -0.00151    |
|    std                  | 0.674       |
|    value_loss           | 15.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 190         |
|    ep_rew_mean          | -56         |
| time/                   |             |
|    fps                  | 2163        |
|    iterations           | 109         |
|    time_elapsed         | 412         |
|    total_timesteps      | 892928      |
| train/                  |             |
|    approx_kl            | 0.010400067 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.66        |
|    n_updates            | 1080        |
|    policy_gradient_loss | -0.00214    |
|    std                  | 0.674       |
|    value_loss           | 5.22        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 179         |
|    ep_rew_mean          | -54.2       |
| time/                   |             |
|    fps                  | 2166        |
|    iterations           | 110         |
|    time_elapsed         | 415         |
|    total_timesteps      | 901120      |
| train/                  |             |
|    approx_kl            | 0.010048598 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.36        |
|    n_updates            | 1090        |
|    policy_gradient_loss | -0.00392    |
|    std                  | 0.674       |
|    value_loss           | 9.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 188         |
|    ep_rew_mean          | -58.4       |
| time/                   |             |
|    fps                  | 2168        |
|    iterations           | 111         |
|    time_elapsed         | 419         |
|    total_timesteps      | 909312      |
| train/                  |             |
|    approx_kl            | 0.007190697 |
|    clip_fraction        | 0.0878      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.945       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.75        |
|    n_updates            | 1100        |
|    policy_gradient_loss | -0.00201    |
|    std                  | 0.669       |
|    value_loss           | 10          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 219         |
|    ep_rew_mean          | -71.6       |
| time/                   |             |
|    fps                  | 2170        |
|    iterations           | 112         |
|    time_elapsed         | 422         |
|    total_timesteps      | 917504      |
| train/                  |             |
|    approx_kl            | 0.008332398 |
|    clip_fraction        | 0.0882      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.04       |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.81        |
|    n_updates            | 1110        |
|    policy_gradient_loss | -0.00156    |
|    std                  | 0.662       |
|    value_loss           | 8.19        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 224         |
|    ep_rew_mean          | -72.7       |
| time/                   |             |
|    fps                  | 2173        |
|    iterations           | 113         |
|    time_elapsed         | 425         |
|    total_timesteps      | 925696      |
| train/                  |             |
|    approx_kl            | 0.008719012 |
|    clip_fraction        | 0.0964      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.01       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.83        |
|    n_updates            | 1120        |
|    policy_gradient_loss | -0.00177    |
|    std                  | 0.658       |
|    value_loss           | 4.37        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 207          |
|    ep_rew_mean          | -65.9        |
| time/                   |              |
|    fps                  | 2176         |
|    iterations           | 114          |
|    time_elapsed         | 429          |
|    total_timesteps      | 933888       |
| train/                  |              |
|    approx_kl            | 0.0056287507 |
|    clip_fraction        | 0.0742       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4           |
|    explained_variance   | 0.96         |
|    learning_rate        | 0.0003       |
|    loss                 | 3.57         |
|    n_updates            | 1130         |
|    policy_gradient_loss | -0.00181     |
|    std                  | 0.658        |
|    value_loss           | 10.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 219         |
|    ep_rew_mean          | -69.6       |
| time/                   |             |
|    fps                  | 2180        |
|    iterations           | 115         |
|    time_elapsed         | 432         |
|    total_timesteps      | 942080      |
| train/                  |             |
|    approx_kl            | 0.007823768 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.98       |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.52        |
|    n_updates            | 1140        |
|    policy_gradient_loss | -0.00268    |
|    std                  | 0.653       |
|    value_loss           | 5.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 220         |
|    ep_rew_mean          | -69.1       |
| time/                   |             |
|    fps                  | 2182        |
|    iterations           | 116         |
|    time_elapsed         | 435         |
|    total_timesteps      | 950272      |
| train/                  |             |
|    approx_kl            | 0.008654663 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.94       |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.33        |
|    n_updates            | 1150        |
|    policy_gradient_loss | -0.00109    |
|    std                  | 0.647       |
|    value_loss           | 3.59        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 222          |
|    ep_rew_mean          | -74.4        |
| time/                   |              |
|    fps                  | 2184         |
|    iterations           | 117          |
|    time_elapsed         | 438          |
|    total_timesteps      | 958464       |
| train/                  |              |
|    approx_kl            | 0.0059523135 |
|    clip_fraction        | 0.0976       |
|    clip_range           | 0.2          |
|    entropy_loss         | -3.94        |
|    explained_variance   | 0.967        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.2          |
|    n_updates            | 1160         |
|    policy_gradient_loss | -0.00225     |
|    std                  | 0.649        |
|    value_loss           | 10.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 229          |
|    ep_rew_mean          | -79.6        |
| time/                   |              |
|    fps                  | 2186         |
|    iterations           | 118          |
|    time_elapsed         | 442          |
|    total_timesteps      | 966656       |
| train/                  |              |
|    approx_kl            | 0.0073263897 |
|    clip_fraction        | 0.0983       |
|    clip_range           | 0.2          |
|    entropy_loss         | -3.94        |
|    explained_variance   | 0.981        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.51         |
|    n_updates            | 1170         |
|    policy_gradient_loss | -0.00145     |
|    std                  | 0.647        |
|    value_loss           | 5.39         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 240          |
|    ep_rew_mean          | -84.1        |
| time/                   |              |
|    fps                  | 2189         |
|    iterations           | 119          |
|    time_elapsed         | 445          |
|    total_timesteps      | 974848       |
| train/                  |              |
|    approx_kl            | 0.0053887963 |
|    clip_fraction        | 0.0841       |
|    clip_range           | 0.2          |
|    entropy_loss         | -3.94        |
|    explained_variance   | 0.968        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.09         |
|    n_updates            | 1180         |
|    policy_gradient_loss | -0.000179    |
|    std                  | 0.649        |
|    value_loss           | 4.74         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 246          |
|    ep_rew_mean          | -90.2        |
| time/                   |              |
|    fps                  | 2192         |
|    iterations           | 120          |
|    time_elapsed         | 448          |
|    total_timesteps      | 983040       |
| train/                  |              |
|    approx_kl            | 0.0096264295 |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.2          |
|    entropy_loss         | -3.94        |
|    explained_variance   | 0.963        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.06         |
|    n_updates            | 1190         |
|    policy_gradient_loss | -0.00361     |
|    std                  | 0.647        |
|    value_loss           | 10.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | -60.4       |
| time/                   |             |
|    fps                  | 2196        |
|    iterations           | 121         |
|    time_elapsed         | 451         |
|    total_timesteps      | 991232      |
| train/                  |             |
|    approx_kl            | 0.009009274 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.92       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.57        |
|    n_updates            | 1200        |
|    policy_gradient_loss | -0.00165    |
|    std                  | 0.644       |
|    value_loss           | 5.3         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 212          |
|    ep_rew_mean          | -65.6        |
| time/                   |              |
|    fps                  | 2198         |
|    iterations           | 122          |
|    time_elapsed         | 454          |
|    total_timesteps      | 999424       |
| train/                  |              |
|    approx_kl            | 0.0092669055 |
|    clip_fraction        | 0.0999       |
|    clip_range           | 0.2          |
|    entropy_loss         | -3.92        |
|    explained_variance   | 0.964        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.33         |
|    n_updates            | 1210         |
|    policy_gradient_loss | -0.00363     |
|    std                  | 0.645        |
|    value_loss           | 11           |
------------------------------------------
[PeriodicArtifactCallback] step 1000000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 1000000: success_rate=0.00 pick_success_rate=0.00 mean_reward=-246.86 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v20\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 233         |
|    ep_rew_mean          | -76         |
| time/                   |             |
|    fps                  | 2149        |
|    iterations           | 123         |
|    time_elapsed         | 468         |
|    total_timesteps      | 1007616     |
| train/                  |             |
|    approx_kl            | 0.009088958 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.91       |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.891       |
|    n_updates            | 1220        |
|    policy_gradient_loss | -0.000844   |
|    std                  | 0.641       |
|    value_loss           | 7.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 255         |
|    ep_rew_mean          | -86.5       |
| time/                   |             |
|    fps                  | 2152        |
|    iterations           | 124         |
|    time_elapsed         | 471         |
|    total_timesteps      | 1015808     |
| train/                  |             |
|    approx_kl            | 0.009204399 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.49        |
|    n_updates            | 1230        |
|    policy_gradient_loss | -0.00235    |
|    std                  | 0.637       |
|    value_loss           | 6.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 244         |
|    ep_rew_mean          | -83.9       |
| time/                   |             |
|    fps                  | 2155        |
|    iterations           | 125         |
|    time_elapsed         | 475         |
|    total_timesteps      | 1024000     |
| train/                  |             |
|    approx_kl            | 0.008046845 |
|    clip_fraction        | 0.1         |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.944       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.92        |
|    n_updates            | 1240        |
|    policy_gradient_loss | -0.00512    |
|    std                  | 0.638       |
|    value_loss           | 8.31        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 232         |
|    ep_rew_mean          | -76.4       |
| time/                   |             |
|    fps                  | 2159        |
|    iterations           | 126         |
|    time_elapsed         | 478         |
|    total_timesteps      | 1032192     |
| train/                  |             |
|    approx_kl            | 0.008432301 |
|    clip_fraction        | 0.0849      |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.65        |
|    n_updates            | 1250        |
|    policy_gradient_loss | -0.0027     |
|    std                  | 0.64        |
|    value_loss           | 10.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 243         |
|    ep_rew_mean          | -83.1       |
| time/                   |             |
|    fps                  | 2161        |
|    iterations           | 127         |
|    time_elapsed         | 481         |
|    total_timesteps      | 1040384     |
| train/                  |             |
|    approx_kl            | 0.006921462 |
|    clip_fraction        | 0.0948      |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.25        |
|    n_updates            | 1260        |
|    policy_gradient_loss | -0.000847   |
|    std                  | 0.639       |
|    value_loss           | 5.82        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 238         |
|    ep_rew_mean          | -78         |
| time/                   |             |
|    fps                  | 2163        |
|    iterations           | 128         |
|    time_elapsed         | 484         |
|    total_timesteps      | 1048576     |
| train/                  |             |
|    approx_kl            | 0.009690256 |
|    clip_fraction        | 0.128       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.64        |
|    n_updates            | 1270        |
|    policy_gradient_loss | -0.00166    |
|    std                  | 0.635       |
|    value_loss           | 4.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 249         |
|    ep_rew_mean          | -82.4       |
| time/                   |             |
|    fps                  | 2166        |
|    iterations           | 129         |
|    time_elapsed         | 487         |
|    total_timesteps      | 1056768     |
| train/                  |             |
|    approx_kl            | 0.013256938 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.82       |
|    explained_variance   | 0.973       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.85        |
|    n_updates            | 1280        |
|    policy_gradient_loss | -0.00355    |
|    std                  | 0.625       |
|    value_loss           | 8.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 233         |
|    ep_rew_mean          | -72.8       |
| time/                   |             |
|    fps                  | 2168        |
|    iterations           | 130         |
|    time_elapsed         | 491         |
|    total_timesteps      | 1064960     |
| train/                  |             |
|    approx_kl            | 0.012707915 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.78       |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.5         |
|    n_updates            | 1290        |
|    policy_gradient_loss | -0.00354    |
|    std                  | 0.624       |
|    value_loss           | 5.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 241         |
|    ep_rew_mean          | -84.2       |
| time/                   |             |
|    fps                  | 2171        |
|    iterations           | 131         |
|    time_elapsed         | 494         |
|    total_timesteps      | 1073152     |
| train/                  |             |
|    approx_kl            | 0.008093115 |
|    clip_fraction        | 0.0861      |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.75       |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.0003      |
|    loss                 | 17.8        |
|    n_updates            | 1300        |
|    policy_gradient_loss | -0.00147    |
|    std                  | 0.616       |
|    value_loss           | 14.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 246          |
|    ep_rew_mean          | -89.2        |
| time/                   |              |
|    fps                  | 2173         |
|    iterations           | 132          |
|    time_elapsed         | 497          |
|    total_timesteps      | 1081344      |
| train/                  |              |
|    approx_kl            | 0.0067309635 |
|    clip_fraction        | 0.0916       |
|    clip_range           | 0.2          |
