Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v15/checkpoints/final.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v16\logs\pp_v16_1
---------------------------------
| rollout/           |          |
|    loss                 | 0.265      |
|    n_updates            | 18180      |
|    policy_gradient_loss | -0.00141   |
|    std                  | 0.422      |
|    value_loss           | 2.36       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 196        |
|    ep_rew_mean          | -42        |
| time/                   |            |
|    fps                  | 925        |
|    iterations           | 89         |
|    time_elapsed         | 788        |
|    total_timesteps      | 729088     |
| train/                  |            |
|    approx_kl            | 0.07866743 |
|    clip_fraction        | 0.297      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.87      |
|    explained_variance   | 0.985      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.114      |
|    n_updates            | 18190      |
|    policy_gradient_loss | -0.00304   |
|    std                  | 0.421      |
|    value_loss           | 1.06       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 166         |
|    ep_rew_mean          | -34.2       |
| time/                   |             |
|    fps                  | 925         |
|    iterations           | 90          |
|    time_elapsed         | 796         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.017832749 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.85       |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.521       |
|    n_updates            | 18200       |
|    policy_gradient_loss | 0.0027      |
|    std                  | 0.424       |
|    value_loss           | 2.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | -41.9       |
| time/                   |             |
|    fps                  | 926         |
|    iterations           | 91          |
|    time_elapsed         | 804         |
|    total_timesteps      | 745472      |
| train/                  |             |
|    approx_kl            | 0.020282552 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.85        |
|    n_updates            | 18210       |
|    policy_gradient_loss | 0.0019      |
|    std                  | 0.431       |
|    value_loss           | 3.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | -43.4       |
| time/                   |             |
|    fps                  | 927         |
|    iterations           | 92          |
|    time_elapsed         | 812         |
|    total_timesteps      | 753664      |
| train/                  |             |
|    approx_kl            | 0.025964314 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.155       |
|    n_updates            | 18220       |
|    policy_gradient_loss | 0.00639     |
|    std                  | 0.435       |
|    value_loss           | 0.594       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 190         |
|    ep_rew_mean          | -35.9       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 93          |
|    time_elapsed         | 820         |
|    total_timesteps      | 761856      |
| train/                  |             |
|    approx_kl            | 0.030235123 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 15.9        |
|    n_updates            | 18230       |
|    policy_gradient_loss | 0.0018      |
|    std                  | 0.441       |
|    value_loss           | 3.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 207         |
|    ep_rew_mean          | -49.2       |
| time/                   |             |
|    fps                  | 928         |
|    iterations           | 94          |
|    time_elapsed         | 829         |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.026754845 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.985       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.561       |
|    n_updates            | 18240       |
|    policy_gradient_loss | 0.00239     |
|    std                  | 0.441       |
|    value_loss           | 1.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 213         |
|    ep_rew_mean          | -57.1       |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 95          |
|    time_elapsed         | 837         |
|    total_timesteps      | 778240      |
| train/                  |             |
|    approx_kl            | 0.016954824 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.03       |
|    explained_variance   | 0.943       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.338       |
|    n_updates            | 18250       |
|    policy_gradient_loss | -0.00243    |
|    std                  | 0.442       |
|    value_loss           | 2.06        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 207         |
|    ep_rew_mean          | -56.5       |
| time/                   |             |
|    fps                  | 930         |
|    iterations           | 96          |
|    time_elapsed         | 845         |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.014892386 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.05       |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0657      |
|    n_updates            | 18260       |
|    policy_gradient_loss | 0.000608    |
|    std                  | 0.444       |
|    value_loss           | 2.04        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 207        |
|    ep_rew_mean          | -56.3      |
| time/                   |            |
|    fps                  | 931        |
|    iterations           | 97         |
|    time_elapsed         | 853        |
|    total_timesteps      | 794624     |
| train/                  |            |
|    approx_kl            | 0.02330684 |
|    clip_fraction        | 0.218      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.06      |
|    explained_variance   | 0.981      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.443      |
|    n_updates            | 18270      |
|    policy_gradient_loss | 0.000293   |
|    std                  | 0.444      |
|    value_loss           | 1.55       |
----------------------------------------
[PeriodicArtifactCallback] step 800000: running periodic self-monitoring analysis...
[PeriodicArtifactCallback] analysis written to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v16\analysis_800000.md (stalled=False)
[PeriodicArtifactCallback] step 800000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 800000: success_rate=0.00 pick_success_rate=0.40 mean_reward=-235.28 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v16\dashboard.html
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 219        |
|    ep_rew_mean          | -60.2      |
| time/                   |            |
|    fps                  | 910        |
|    iterations           | 98         |
|    time_elapsed         | 881        |
|    total_timesteps      | 802816     |
| train/                  |            |
|    approx_kl            | 0.02322619 |
|    clip_fraction        | 0.232      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.05      |
|    explained_variance   | 0.979      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.547      |
|    n_updates            | 18280      |
|    policy_gradient_loss | -0.00083   |
|    std                  | 0.44       |
|    value_loss           | 2.63       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 207         |
|    ep_rew_mean          | -49.8       |
| time/                   |             |
|    fps                  | 911         |
|    iterations           | 99          |
|    time_elapsed         | 890         |
|    total_timesteps      | 811008      |
| train/                  |             |
|    approx_kl            | 0.033960387 |
|    clip_fraction        | 0.297       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.298       |
|    n_updates            | 18290       |
|    policy_gradient_loss | 0.00287     |
|    std                  | 0.436       |
|    value_loss           | 0.445       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 207        |
|    ep_rew_mean          | -47.7      |
| time/                   |            |
|    fps                  | 911        |
|    iterations           | 100        |
|    time_elapsed         | 898        |
|    total_timesteps      | 819200     |
| train/                  |            |
|    approx_kl            | 0.03095591 |
|    clip_fraction        | 0.238      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2         |
|    explained_variance   | 0.988      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.239      |
|    n_updates            | 18300      |
|    policy_gradient_loss | -0.000971  |
|    std                  | 0.437      |
|    value_loss           | 1.53       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 207         |
|    ep_rew_mean          | -48.4       |
| time/                   |             |
|    fps                  | 912         |
|    iterations           | 101         |
|    time_elapsed         | 906         |
|    total_timesteps      | 827392      |
| train/                  |             |
|    approx_kl            | 0.019634183 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.978       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.159       |
|    n_updates            | 18310       |
|    policy_gradient_loss | 0.00423     |
|    std                  | 0.442       |
|    value_loss           | 1.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | -39.4       |
| time/                   |             |
|    fps                  | 913         |
|    iterations           | 102         |
|    time_elapsed         | 914         |
|    total_timesteps      | 835584      |
| train/                  |             |
|    approx_kl            | 0.025767865 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.843       |
|    n_updates            | 18320       |
|    policy_gradient_loss | 0.000893    |
|    std                  | 0.44        |
|    value_loss           | 1.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 184         |
|    ep_rew_mean          | -36.1       |
| time/                   |             |
|    fps                  | 914         |
|    iterations           | 103         |
|    time_elapsed         | 923         |
|    total_timesteps      | 843776      |
| train/                  |             |
|    approx_kl            | 0.024979265 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.03       |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.6         |
|    n_updates            | 18330       |
|    policy_gradient_loss | -0.00452    |
|    std                  | 0.438       |
|    value_loss           | 1.46        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 184         |
|    ep_rew_mean          | -37.4       |
| time/                   |             |
|    fps                  | 914         |
|    iterations           | 104         |
|    time_elapsed         | 931         |
|    total_timesteps      | 851968      |
| train/                  |             |
|    approx_kl            | 0.015228243 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.246       |
|    n_updates            | 18340       |
|    policy_gradient_loss | 0.000821    |
|    std                  | 0.44        |
|    value_loss           | 1.37        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 213         |
|    ep_rew_mean          | -48.9       |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 105         |
|    time_elapsed         | 939         |
|    total_timesteps      | 860160      |
| train/                  |             |
|    approx_kl            | 0.021257952 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.06       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.5         |
|    n_updates            | 18350       |
|    policy_gradient_loss | 0.00174     |
|    std                  | 0.441       |
|    value_loss           | 1.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 228         |
|    ep_rew_mean          | -54         |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 106         |
|    time_elapsed         | 948         |
|    total_timesteps      | 868352      |
| train/                  |             |
|    approx_kl            | 0.024489488 |
|    clip_fraction        | 0.261       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.05       |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.729       |
|    n_updates            | 18360       |
|    policy_gradient_loss | -0.000993   |
|    std                  | 0.44        |
|    value_loss           | 1.31        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 181         |
|    ep_rew_mean          | -34.8       |
| time/                   |             |
|    fps                  | 916         |
|    iterations           | 107         |
|    time_elapsed         | 956         |
|    total_timesteps      | 876544      |
| train/                  |             |
|    approx_kl            | 0.019316055 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.26        |
|    n_updates            | 18370       |
|    policy_gradient_loss | 0.000439    |
|    std                  | 0.44        |
|    value_loss           | 2.78        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -24.9       |
| time/                   |             |
|    fps                  | 916         |
|    iterations           | 108         |
|    time_elapsed         | 965         |
|    total_timesteps      | 884736      |
| train/                  |             |
|    approx_kl            | 0.034208514 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.06       |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.909       |
|    n_updates            | 18380       |
|    policy_gradient_loss | -0.00159    |
|    std                  | 0.443       |
|    value_loss           | 6.42        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 190        |
|    ep_rew_mean          | -40        |
| time/                   |            |
|    fps                  | 917        |
|    iterations           | 109        |
|    time_elapsed         | 973        |
|    total_timesteps      | 892928     |
| train/                  |            |
|    approx_kl            | 0.02228875 |
|    clip_fraction        | 0.192      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.08      |
|    explained_variance   | 0.967      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.217      |
|    n_updates            | 18390      |
|    policy_gradient_loss | 0.00606    |
|    std                  | 0.446      |
|    value_loss           | 2.2        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 231         |
|    ep_rew_mean          | -59.1       |
| time/                   |             |
|    fps                  | 917         |
|    iterations           | 110         |
|    time_elapsed         | 981         |
|    total_timesteps      | 901120      |
| train/                  |             |
|    approx_kl            | 0.028388064 |
|    clip_fraction        | 0.287       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.464       |
|    n_updates            | 18400       |
|    policy_gradient_loss | 0.00528     |
|    std                  | 0.449       |
|    value_loss           | 4.51        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 207        |
|    ep_rew_mean          | -47.8      |
| time/                   |            |
|    fps                  | 918        |
|    iterations           | 111        |
|    time_elapsed         | 990        |
|    total_timesteps      | 909312     |
| train/                  |            |
|    approx_kl            | 0.01807066 |
|    clip_fraction        | 0.177      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.12      |
|    explained_variance   | 0.973      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.364      |
|    n_updates            | 18410      |
|    policy_gradient_loss | 0.000575   |
|    std                  | 0.449      |
|    value_loss           | 3.48       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 202        |
|    ep_rew_mean          | -59.8      |
| time/                   |            |
|    fps                  | 918        |
|    iterations           | 112        |
|    time_elapsed         | 998        |
|    total_timesteps      | 917504     |
| train/                  |            |
|    approx_kl            | 0.01199224 |
|    clip_fraction        | 0.117      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.12      |
|    explained_variance   | 0.949      |
|    learning_rate        | 0.0003     |
|    loss                 | 10.3       |
|    n_updates            | 18420      |
|    policy_gradient_loss | 0.000172   |
|    std                  | 0.451      |
|    value_loss           | 8.03       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 198        |
|    ep_rew_mean          | -59.5      |
| time/                   |            |
|    fps                  | 919        |
|    iterations           | 113        |
|    time_elapsed         | 1006       |
|    total_timesteps      | 925696     |
| train/                  |            |
|    approx_kl            | 0.01552449 |
|    clip_fraction        | 0.15       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.14      |
|    explained_variance   | 0.944      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.955      |
|    n_updates            | 18430      |
|    policy_gradient_loss | 0.00122    |
|    std                  | 0.454      |
|    value_loss           | 3.74       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 221         |
|    ep_rew_mean          | -68.3       |
| time/                   |             |
|    fps                  | 920         |
|    iterations           | 114         |
|    time_elapsed         | 1015        |
|    total_timesteps      | 933888      |
| train/                  |             |
|    approx_kl            | 0.030318841 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.13       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 6.25        |
|    n_updates            | 18440       |
|    policy_gradient_loss | 0.00521     |
|    std                  | 0.451       |
|    value_loss           | 3.79        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 218         |
|    ep_rew_mean          | -54.6       |
| time/                   |             |
|    fps                  | 920         |
|    iterations           | 115         |
|    time_elapsed         | 1023        |
|    total_timesteps      | 942080      |
| train/                  |             |
|    approx_kl            | 0.023061542 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.16       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.907       |
|    n_updates            | 18450       |
|    policy_gradient_loss | 0.000668    |
|    std                  | 0.454       |
|    value_loss           | 0.871       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -29.1       |
| time/                   |             |
|    fps                  | 921         |
|    iterations           | 116         |
|    time_elapsed         | 1031        |
|    total_timesteps      | 950272      |
| train/                  |             |
|    approx_kl            | 0.029555654 |
|    clip_fraction        | 0.295       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.16       |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.132       |
|    n_updates            | 18460       |
|    policy_gradient_loss | -0.000175   |
|    std                  | 0.455       |
|    value_loss           | 0.757       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 166         |
|    ep_rew_mean          | -29.7       |
| time/                   |             |
|    fps                  | 921         |
|    iterations           | 117         |
|    time_elapsed         | 1039        |
|    total_timesteps      | 958464      |
| train/                  |             |
|    approx_kl            | 0.030694962 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.13       |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.233       |
|    n_updates            | 18470       |
|    policy_gradient_loss | -0.0043     |
|    std                  | 0.45        |
|    value_loss           | 1.17        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | -33.8       |
| time/                   |             |
|    fps                  | 922         |
|    iterations           | 118         |
|    time_elapsed         | 1047        |
|    total_timesteps      | 966656      |
| train/                  |             |
|    approx_kl            | 0.020802094 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0402      |
|    n_updates            | 18480       |
|    policy_gradient_loss | -0.0021     |
|    std                  | 0.45        |
|    value_loss           | 2.22        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 207        |
|    ep_rew_mean          | -51.9      |
| time/                   |            |
|    fps                  | 922        |
|    iterations           | 119        |
|    time_elapsed         | 1056       |
|    total_timesteps      | 974848     |
| train/                  |            |
|    approx_kl            | 0.02358853 |
|    clip_fraction        | 0.245      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.1       |
|    explained_variance   | 0.998      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0518     |
|    n_updates            | 18490      |
|    policy_gradient_loss | -0.00201   |
|    std                  | 0.45       |
|    value_loss           | 0.324      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 230         |
|    ep_rew_mean          | -58.9       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 120         |
|    time_elapsed         | 1064        |
|    total_timesteps      | 983040      |
| train/                  |             |
|    approx_kl            | 0.019930638 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.117       |
|    n_updates            | 18500       |
|    policy_gradient_loss | -0.00302    |
|    std                  | 0.449       |
|    value_loss           | 1.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 253         |
|    ep_rew_mean          | -69.3       |
| time/                   |             |
|    fps                  | 923         |
|    iterations           | 121         |
|    time_elapsed         | 1073        |
|    total_timesteps      | 991232      |
| train/                  |             |
|    approx_kl            | 0.019497674 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.169       |
|    n_updates            | 18510       |
|    policy_gradient_loss | -0.0028     |
|    std                  | 0.448       |
|    value_loss           | 0.492       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 242         |
|    ep_rew_mean          | -62.6       |
| time/                   |             |
|    fps                  | 924         |
|    iterations           | 122         |
|    time_elapsed         | 1081        |
|    total_timesteps      | 999424      |
| train/                  |             |
|    approx_kl            | 0.014712043 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.09       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.825       |
|    n_updates            | 18520       |
|    policy_gradient_loss | 0.000331    |
|    std                  | 0.453       |
|    value_loss           | 2.06        |
-----------------------------------------
[PeriodicArtifactCallback] step 1000000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 1000000: success_rate=0.00 pick_success_rate=0.30 mean_reward=-232.87 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v16\dashboard.html
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 207        |
|    ep_rew_mean          | -48.8      |
| time/                   |            |
|    fps                  | 914        |
|    iterations           | 123        |
|    time_elapsed         | 1101       |
|    total_timesteps      | 1007616    |
| train/                  |            |
|    approx_kl            | 0.01714512 |
|    clip_fraction        | 0.163      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.11      |
|    explained_variance   | 0.979      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.535      |
|    n_updates            | 18530      |
|    policy_gradient_loss | 0.00257    |
|    std                  | 0.453      |
|    value_loss           | 2.04       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 167         |
|    ep_rew_mean          | -27.4       |
| time/                   |             |
|    fps                  | 915         |
|    iterations           | 124         |
|    time_elapsed         | 1109        |
|    total_timesteps      | 1015808     |
| train/                  |             |
|    approx_kl            | 0.022602499 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.12       |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.173       |
|    n_updates            | 18540       |
|    policy_gradient_loss | -0.00117    |
|    std                  | 0.454       |
|    value_loss           | 4.25        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 190        |
|    ep_rew_mean          | -35.3      |
| time/                   |            |
|    fps                  | 915        |
|    iterations           | 125        |
|    time_elapsed         | 1118       |
|    total_timesteps      | 1024000    |
| train/                  |            |
|    approx_kl            | 0.03282711 |
|    clip_fraction        | 0.294      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.13      |
|    explained_variance   | 0.99       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.46       |
|    n_updates            | 18550      |
|    policy_gradient_loss | 0.00588    |
|    std                  | 0.453      |
|    value_loss           | 2.16       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 207        |
|    ep_rew_mean          | -48.3      |
| time/                   |            |
|    fps                  | 916        |
|    iterations           | 126        |
|    time_elapsed         | 1126       |
|    total_timesteps      | 1032192    |
| train/                  |            |
|    approx_kl            | 0.02394168 |
|    clip_fraction        | 0.238      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.13      |
|    explained_variance   | 0.992      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.348      |
|    n_updates            | 18560      |
|    policy_gradient_loss | -0.00183   |
|    std                  | 0.453      |
|    value_loss           | 1.13       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 218         |
|    ep_rew_mean          | -51.3       |
| time/                   |             |
|    fps                  | 916         |
|    iterations           | 127         |
|    time_elapsed         | 1134        |
|    total_timesteps      | 1040384     |
| train/                  |             |
|    approx_kl            | 0.026580501 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.13       |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.196       |
|    n_updates            | 18570       |
|    policy_gradient_loss | -0.0023     |
|    std                  | 0.453       |
|    value_loss           | 1.83        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 213         |
|    ep_rew_mean          | -51.4       |
| time/                   |             |
|    fps                  | 917         |
|    iterations           | 128         |
|    time_elapsed         | 1143        |
|    total_timesteps      | 1048576     |
| train/                  |             |
|    approx_kl            | 0.026292779 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.12       |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.162       |
|    n_updates            | 18580       |
|    policy_gradient_loss | -0.00277    |
|    std                  | 0.454       |
|    value_loss           | 0.996       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 246        |
|    ep_rew_mean          | -67.2      |
| time/                   |            |
|    fps                  | 917        |
|    iterations           | 129        |
|    time_elapsed         | 1151       |
|    total_timesteps      | 1056768    |
| train/                  |            |
|    approx_kl            | 0.02112411 |
|    clip_fraction        | 0.163      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.13      |
|    explained_variance   | 0.978      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.805      |
|    n_updates            | 18590      |
|    policy_gradient_loss | -0.00109   |
|    std                  | 0.454      |
|    value_loss           | 2.77       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 240         |
|    ep_rew_mean          | -63.3       |
| time/                   |             |
|    fps                  | 918         |
|    iterations           | 130         |
|    time_elapsed         | 1160        |
|    total_timesteps      | 1064960     |
| train/                  |             |
|    approx_kl            | 0.018785993 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.12       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.425       |
|    n_updates            | 18600       |
|    policy_gradient_loss | 0.00374     |
|    std                  | 0.452       |
|    value_loss           | 1.77        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 211         |
|    ep_rew_mean          | -52.6       |
| time/                   |             |
|    fps                  | 918         |
|    iterations           | 131         |
|    time_elapsed         | 1168        |
|    total_timesteps      | 1073152     |
| train/                  |             |
|    approx_kl            | 0.012880176 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.12       |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.281       |
|    n_updates            | 18610       |
|    policy_gradient_loss | 0.000894    |
|    std                  | 0.454       |
|    value_loss           | 2.27        |
